customer_key,customer_number,customer_name,age_segment,customer_segment,total_orders,total_sales,total_quantity_purch,total_products,recency,AOV,avg_monthly_spent
8590,AW00019589,Jake Huang,50 - 59,Regular,4,95,4,4,138,24,19
3068,AW00014067,Larry Sanz,50 - 59,Regular,4,115,4,4,139,29,29
15336,AW00026335,April Pal,50 - 59,New,4,89,4,4,143,22,89
9346,AW00020345,Regina Martinez,50 - 59,New,4,2521,4,4,143,630,2521
16883,AW00027882,Franklin Hu,50 - 59,New,4,791,4,4,143,198,791
17962,AW00028961,Mathew Ramos,40 - 49,New,4,2478,4,4,143,620,2478
4799,AW00015798,Anne Munoz,50 - 59,Regular,4,99,4,4,141,25,50
11876,AW00022875,Robert Russell,50 - 59,New,4,556,4,4,143,139,556
13831,AW00024830,Alexandra Cox,50 - 59,New,4,96,4,4,143,24,96
14013,AW00025012,Craig Martin,Above 70,New,4,74,4,4,143,19,74
4213,AW00015212,Marcus Henderson,50 - 59,Regular,4,69,4,4,135,17,9
11123,AW00022122,Rachel Butler,60 - 69,New,4,94,4,4,143,24,94
18116,AW00029115,Jacquelyn Munoz,60 - 69,New,4,2407,4,4,143,602,2407
11046,AW00022045,Cameron Chen,40 - 49,New,4,562,4,4,143,141,562
671,AW00011670,Jacqueline Perry,50 - 59,Regular,4,100,4,4,138,25,20
3546,AW00014545,Faith Henderson,50 - 59,Regular,4,113,4,4,134,28,13
11216,AW00022215,Samuel Lal,50 - 59,New,4,79,4,4,143,20,79
11880,AW00022879,Jocelyn Russell,50 - 59,New,4,563,4,4,143,141,563
8947,AW00019946,Tamara Raje,Above 70,New,4,87,4,4,143,22,87
8376,AW00019375,Omar Anand,40 - 49,New,4,121,4,4,143,30,121
8389,AW00019388,Alberto Martin,Below 40,New,4,45,4,4,143,11,45
14660,AW00025659,Lee Navarro,50 - 59,New,4,567,4,4,143,142,567
9571,AW00020570,George Martinez,60 - 69,New,4,115,4,4,143,29,115
13436,AW00024435,Mariah Hughes,60 - 69,New,4,47,4,4,143,12,47
5363,AW00016362,Joshua Smith,60 - 69,New,4,2482,4,4,143,621,2482
2810,AW00013809,Lisa Zhou,50 - 59,New,4,114,4,4,143,29,114
5641,AW00016640,Colin Lal,40 - 49,Regular,4,103,4,4,134,26,11
3861,AW00014860,Arturo Chande,60 - 69,Regular,4,67,4,4,141,17,34
12301,AW00023300,Julia Henderson,50 - 59,New,4,134,4,4,143,34,134
312,AW00011311,Gabrielle Lopez,60 - 69,Regular,4,77,4,4,138,19,15
1195,AW00012194,Destiny Foster,60 - 69,New,4,83,4,4,142,21,83
5920,AW00016919,Kaitlin Sullivan,Above 70,Regular,4,71,4,4,135,18,9
17213,AW00028212,Melody Hernandez,40 - 49,New,4,619,4,4,143,155,619
11769,AW00022768,Aaron Zhang,Above 70,New,4,600,4,4,143,150,600
11518,AW00022517,Luis Adams,40 - 49,New,4,563,4,4,143,141,563
16902,AW00027901,Mariah Cooper,60 - 69,New,4,2433,4,4,143,608,2433
754,AW00011753,Felicia Ortega,50 - 59,Regular,4,48,4,4,137,12,8
15262,AW00026261,Brooke Watson,60 - 69,New,4,195,4,4,143,49,195
10672,AW00021671,Nicolas Jai,40 - 49,New,4,629,4,4,143,157,629
6053,AW00017052,Rafael Nara,40 - 49,Regular,4,97,4,4,141,24,49
8601,AW00019600,Lacey Andersen,50 - 59,New,4,94,4,4,143,24,94
15045,AW00026044,Gavin Hughes,50 - 59,New,4,87,4,4,143,22,87
14371,AW00025370,Erin Bailey,60 - 69,New,4,1264,4,4,143,316,1264
5501,AW00016500,Chloe Perry,40 - 49,New,4,589,4,4,143,147,589
6227,AW00017226,Gilbert McDonald,Above 70,Regular,4,110,4,3,141,28,55
11781,AW00022780,Jennifer Rogers,60 - 69,New,4,722,4,4,143,181,722
11622,AW00022621,Xavier Davis,40 - 49,New,4,590,4,4,143,148,590
11466,AW00022465,Arturo Shan,50 - 59,New,4,2492,4,4,143,623,2492
3879,AW00014878,Marcus Murphy,50 - 59,New,4,126,4,4,143,32,126
4174,AW00015173,Miguel Henderson,40 - 49,New,4,46,4,4,143,12,46
5669,AW00016668,Levi Malhotra,40 - 49,New,4,608,4,4,143,152,608
8769,AW00019768,Christopher Jackson,Below 40,New,4,1143,4,4,143,286,1143
17732,AW00028731,Jermaine Subram,40 - 49,New,4,2452,4,4,143,613,2452
7091,AW00018090,Lucas Smith,60 - 69,New,4,65,4,4,142,16,65
16884,AW00027883,Marc Hernandez,50 - 59,New,4,778,4,4,143,195,778
18185,AW00029184,Kristi Madan,50 - 59,New,4,2420,4,4,143,605,2420
15072,AW00026071,Brittany Henderson,60 - 69,New,4,89,4,4,143,22,89
6496,AW00017495,Corey Sharma,60 - 69,Regular,4,120,4,4,137,30,20
5365,AW00016364,Shawna Yuan,60 - 69,New,4,2482,4,4,143,621,2482
13724,AW00024723,Shawna Pal,40 - 49,New,4,1794,4,4,143,449,1794
476,AW00011475,Cesar Subram,40 - 49,New,4,69,4,4,143,17,69
11792,AW00022791,Taylor Jenkins,60 - 69,New,4,600,4,4,143,150,600
12950,AW00023949,Kelvin Deng,40 - 49,New,4,93,4,4,143,23,93
806,AW00011805,Richard Green,40 - 49,Regular,4,129,4,4,136,32,18
3111,AW00014110,Dakota Simmons,40 - 49,New,4,819,4,4,143,205,819
17117,AW00028116,Sabrina Dominguez,50 - 59,New,4,618,4,4,143,155,618
13347,AW00024346,Giorgio Veronesi,50 - 59,New,4,2473,4,4,143,618,2473
11779,AW00022778,Monique Dominguez,60 - 69,New,4,722,4,4,143,181,722
16400,AW00027399,Thomas Parker,Above 70,New,4,84,4,4,143,21,84
8876,AW00019875,Patrick James,Above 70,New,4,1199,4,4,143,300,1199
8592,AW00019591,Derek Raji,50 - 59,Regular,4,63,4,4,141,16,32
18114,AW00029113,Al├¡cia Anand,60 - 69,New,4,2453,4,4,143,613,2453
18179,AW00029178,Candice She,50 - 59,New,4,2452,4,4,143,613,2452
702,AW00011701,David Hayes,40 - 49,New,4,129,4,4,142,32,129
15883,AW00026882,Mayra Sanchez,40 - 49,New,4,91,4,4,143,23,91
9606,AW00020605,Kevin Yang,Below 40,New,4,84,4,4,143,21,84
13550,AW00024549,Darryl Li,Above 70,New,4,2515,4,4,143,629,2515
13991,AW00024990,Timothy Collins,60 - 69,New,4,2468,4,4,143,617,2468
12748,AW00023747,Theodore Romero,Below 40,New,4,1142,4,4,143,286,1142
17366,AW00028365,Stacey Zhao,50 - 59,New,4,2433,4,4,143,608,2433
11888,AW00022887,Mason Richardson,60 - 69,New,4,578,4,4,143,145,578
8962,AW00019961,Kristin She,40 - 49,Regular,4,98,4,4,135,25,12
2587,AW00013586,Larry Alonso,60 - 69,Regular,4,98,4,4,135,25,12
17867,AW00028866,Aaron Adams,40 - 49,New,4,118,4,4,143,30,118
4545,AW00015544,Thomas Brown,50 - 59,New,4,112,4,4,143,28,112
18181,AW00029180,Erik Gomez,50 - 59,New,4,2452,4,4,143,613,2452
17917,AW00028916,Kathryn Shan,Above 70,New,4,562,4,4,143,141,562
12923,AW00023922,Cody Richardson,50 - 59,New,4,2466,4,4,143,617,2466
11542,AW00022541,Stefanie Martinez,40 - 49,New,4,589,4,4,143,147,589
3805,AW00014804,Martha Zhou,40 - 49,Regular,4,139,4,4,140,35,46
184,AW00011183,Jasmine Lee,Above 70,Regular,4,46,4,4,141,12,23
12746,AW00023745,Dana Vazquez,Below 40,New,4,44,4,4,143,11,44
9383,AW00020382,Jack Hernandez,Above 70,New,4,2482,4,4,143,621,2482
3119,AW00014118,Elizabeth Ross,40 - 49,Regular,4,4741,4,4,138,1185,948
11900,AW00022899,Charles Carter,60 - 69,New,4,600,4,4,143,150,600
9531,AW00020530,Mariah Jenkins,Above 70,New,4,104,4,4,143,26,104
8163,AW00019162,Peter Raji,50 - 59,New,4,564,4,4,143,141,564
9107,AW00020106,Amber Hall,60 - 69,Regular,4,132,4,4,141,33,66
505,AW00011504,Jordan Baker,Above 70,New,4,44,4,3,142,11,44
5059,AW00016058,Margaret Zhang,60 - 69,Regular,4,38,4,4,136,10,6
164,AW00011163,Gabriel Wang,40 - 49,Regular,4,46,4,4,139,12,15
1150,AW00012149,Bailey Scott,50 - 59,Regular,4,83,4,4,134,21,10
2461,AW00013460,Jasmine Walker,60 - 69,Regular,4,4693,4,4,139,1173,1564
16195,AW00027194,Chase Cooper,Above 70,New,4,78,4,4,142,20,78
1096,AW00012095,Austin Griffin,Above 70,Regular,4,57,4,4,139,14,19
509,AW00011508,Elizabeth Wilson,50 - 59,New,4,77,4,4,142,19,77
1093,AW00012092,Austin White,Above 70,New,4,51,4,4,141,13,51
3388,AW00014387,Brittany Hughes,Above 70,New,4,898,4,4,142,225,898
13741,AW00024740,Shelby Cooper,60 - 69,New,4,96,4,4,142,24,96
11323,AW00022322,Roger Zhao,40 - 49,New,4,600,4,4,142,150,600
11097,AW00022096,Bryce Cooper,60 - 69,New,4,134,4,4,142,34,134
8072,AW00019071,Joe Jimenez,Above 70,New,4,116,4,4,142,29,116
1448,AW00012447,Carson Hayes,60 - 69,New,4,2332,4,4,142,583,2332
17309,AW00028308,Hector Serrano,50 - 59,New,4,589,4,4,142,147,589
12067,AW00023066,Austin Lal,Above 70,New,4,618,4,4,142,155,618
13237,AW00024236,Isabella Nelson,40 - 49,New,4,122,4,4,142,31,122
14106,AW00025105,Warren Nara,60 - 69,New,4,2433,4,4,142,608,2433
13360,AW00024359,Zachary Shan,50 - 59,New,4,2420,4,4,142,605,2420
4225,AW00015224,Pedro Gutierrez,50 - 59,Regular,4,72,4,4,136,18,12
3984,AW00014983,Juan Sanz,40 - 49,Regular,4,71,4,4,136,18,12
2419,AW00013418,Devin Cox,50 - 59,Regular,4,4768,4,4,139,1192,1589
1120,AW00012119,Keith Raje,60 - 69,Regular,4,162,4,4,136,41,27
663,AW00011662,Ethan Kumar,40 - 49,Regular,4,100,4,4,140,25,50
5199,AW00016198,Arthur Navarro,40 - 49,Regular,4,115,4,4,140,29,58
2015,AW00013014,James Clark,40 - 49,Regular,4,195,4,4,134,49,24
11607,AW00022606,Alfredo Hernandez,40 - 49,New,4,589,4,4,142,147,589
3214,AW00014213,Autumn Guo,40 - 49,Regular,4,86,4,4,136,22,14
314,AW00011313,Trevor Jenkins,60 - 69,Regular,4,44,4,3,136,11,7
9010,AW00020009,Noah Walker,50 - 59,New,4,1184,4,4,142,296,1184
14208,AW00025207,Destiny Moore,Above 70,New,4,87,4,4,142,22,87
12172,AW00023171,Ethan Griffin,40 - 49,New,4,124,4,4,142,31,124
11072,AW00022071,Gabriel Carter,50 - 59,New,4,74,4,4,142,19,74
10457,AW00021456,Dalton Gonzales,Above 70,New,4,104,4,4,142,26,104
17378,AW00028377,Walter Ortega,50 - 59,New,4,2433,4,4,142,608,2433
9387,AW00020386,Anna Russell,Above 70,New,4,2482,4,4,142,621,2482
17736,AW00028735,Kimberly Morgan,40 - 49,New,4,2420,4,4,142,605,2420
4613,AW00015612,Damien Ma,40 - 49,New,4,80,4,4,141,20,80
11898,AW00022897,Arianna Ramirez,50 - 59,New,4,562,4,4,142,141,562
15810,AW00026809,Julia Morgan,50 - 59,New,4,119,4,4,142,30,119
14081,AW00025080,Marissa Long,50 - 59,New,4,2433,4,4,142,608,2433
4728,AW00015727,Alisha Zeng,40 - 49,Regular,4,134,4,4,135,34,19
3057,AW00014056,Nelson Sanz,60 - 69,Regular,4,128,4,4,134,32,16
18316,AW00029315,Jill Gomez,50 - 59,New,4,104,4,4,142,26,104
1696,AW00012695,Kari Ruiz,40 - 49,Regular,4,193,4,4,137,48,39
3213,AW00014212,Erick Madan,40 - 49,New,4,82,4,4,141,21,82
15558,AW00026557,Katelyn Morgan,40 - 49,New,4,44,4,4,142,11,44
7254,AW00018253,Trisha Guo,50 - 59,Regular,4,46,4,4,139,12,15
3971,AW00014970,Bruce Chandra,40 - 49,Regular,4,159,4,4,136,40,27
207,AW00011206,Blake Flores,Above 70,New,4,77,4,4,142,19,77
3678,AW00014677,Ross Hernandez,40 - 49,Regular,4,81,4,4,135,20,12
17348,AW00028347,Latoya Anand,40 - 49,New,4,74,4,4,142,19,74
1665,AW00012664,Krista Gill,Above 70,Regular,4,78,4,4,137,20,16
843,AW00011842,Justin Wilson,50 - 59,Regular,4,99,4,4,135,25,14
2395,AW00013394,Matthew Clark,60 - 69,New,4,2319,4,4,142,580,2319
5602,AW00016601,Tabitha Rana,Above 70,Regular,4,86,4,4,136,22,14
9770,AW00020769,Michelle Sanders,60 - 69,New,4,25,4,4,142,6,25
16168,AW00027167,Tanya Vazquez,40 - 49,New,4,1203,4,4,142,301,1203
5927,AW00016926,Rodney Sanz,Above 70,Regular,4,45,4,4,135,11,6
12025,AW00023024,Emma Davis,50 - 59,New,4,107,4,4,142,27,107
3623,AW00014622,Brandon Patterson,50 - 59,New,4,29,4,4,142,7,29
5283,AW00016282,Kristine Suarez,50 - 59,New,4,64,4,4,141,16,64
4636,AW00015635,Sheila Martin,40 - 49,Regular,4,117,4,4,136,29,20
18317,AW00029316,Max Romero,60 - 69,New,4,2433,4,4,142,608,2433
16151,AW00027150,Lacey Anand,50 - 59,New,4,201,4,4,142,50,201
14293,AW00025292,Eduardo Adams,50 - 59,New,4,159,4,4,142,40,159
3331,AW00014330,Matthew Harris,40 - 49,New,4,806,4,4,142,202,806
15060,AW00026059,Andrew Anderson,50 - 59,New,4,119,4,4,142,30,119
15857,AW00026856,Jessica Brooks,50 - 59,New,4,810,4,4,142,203,810
14186,AW00025185,Jade Reed,50 - 59,New,4,2453,4,4,142,613,2453
11993,AW00022992,Austin Yang,40 - 49,New,4,608,4,4,142,152,608
2181,AW00013180,Leslie Sanz,Above 70,Regular,4,201,4,4,139,50,67
2997,AW00013996,Marie Perez,60 - 69,New,4,66,4,4,141,17,66
9443,AW00020442,Jorge Chen,40 - 49,New,4,2482,4,4,142,621,2482
4824,AW00015823,Sharon Tang,Above 70,Regular,4,68,4,3,136,17,11
7764,AW00018763,Julie Chander,Above 70,Regular,4,124,4,4,136,31,21
11501,AW00022500,Brent Zhao,40 - 49,New,4,2481,4,4,142,620,2481
12987,AW00023986,Tanya Torres,Above 70,New,4,1184,4,4,142,296,1184
11598,AW00022597,Rachael Chandra,50 - 59,New,4,615,4,4,142,154,615
14307,AW00025306,Glenn Zeng,40 - 49,New,4,1770,4,4,142,443,1770
5601,AW00016600,Janet Suarez,Above 70,New,4,125,4,4,142,31,125
10024,AW00021023,Cara Wang,40 - 49,New,4,92,4,4,142,23,92
13649,AW00024648,Amanda King,Above 70,New,4,791,4,4,142,198,791
11094,AW00022093,Sydney Baker,60 - 69,New,4,589,4,4,142,147,589
9006,AW00020005,Kevin Zhang,50 - 59,New,4,1143,4,4,142,286,1143
11192,AW00022191,Jack Adams,40 - 49,New,4,94,4,4,142,24,94
2510,AW00013509,Lucas Johnson,Above 70,New,4,49,4,4,141,12,49
8165,AW00019164,Danielle Morgan,50 - 59,New,4,630,4,4,142,158,630
8208,AW00019207,Jeremiah Turner,50 - 59,New,4,791,4,4,142,198,791
14164,AW00025163,Natalie Griffin,60 - 69,New,4,2433,4,4,142,608,2433
11114,AW00022113,Katherine Garcia,60 - 69,New,4,589,4,4,142,147,589
8015,AW00019014,Jonathan Hernandez,60 - 69,Regular,4,66,4,4,140,17,33
9765,AW00020764,Christian Taylor,60 - 69,Regular,4,56,4,4,139,14,19
703,AW00011702,Jenny Zhou,50 - 59,Regular,4,96,4,4,136,24,16
1955,AW00012954,Pedro Diaz,50 - 59,New,4,51,4,4,141,13,51
4275,AW00015274,Alexander Johnson,40 - 49,New,4,114,4,4,142,29,114
15840,AW00026839,Jeremy Nelson,50 - 59,New,4,78,4,4,142,20,78
11134,AW00022133,Xavier Adams,Above 70,New,4,556,4,4,142,139,556
15825,AW00026824,Theresa Blanco,50 - 59,New,4,567,4,4,142,142,567
8413,AW00019412,Jaime Chander,60 - 69,New,4,619,4,4,142,155,619
17482,AW00028481,Kristine Moreno,40 - 49,New,4,778,4,4,142,195,778
9027,AW00020026,Jasmine Richardson,50 - 59,New,4,1213,4,4,142,303,1213
15360,AW00026359,George Raman,50 - 59,New,4,600,4,4,142,150,600
15261,AW00026260,Ryan Jackson,50 - 59,New,4,93,4,4,142,23,93
8694,AW00019693,Kayla Foster,50 - 59,New,4,72,4,4,142,18,72
14730,AW00025729,Tabitha Kapoor,60 - 69,New,4,2433,4,4,142,608,2433
259,AW00011258,Xavier Hill,Above 70,Regular,4,49,4,4,140,12,25
5565,AW00016564,Susan Wu,50 - 59,Regular,4,132,4,4,139,33,44
8145,AW00019144,Edwin He,40 - 49,New,4,615,4,4,142,154,615
1330,AW00012329,Bonnie Shan,60 - 69,Regular,4,119,4,4,138,30,30
6128,AW00017127,Makayla Gray,Above 70,New,4,1779,4,4,142,445,1779
17484,AW00028483,Tara Raje,40 - 49,New,4,765,4,4,142,191,765
437,AW00011436,Taylor Cox,60 - 69,New,4,81,4,4,141,20,81
12457,AW00023456,Aidan Simmons,60 - 69,New,4,157,4,4,142,39,157
3982,AW00014981,April Raji,40 - 49,New,4,71,4,4,142,18,71
4994,AW00015993,Spencer Coleman,60 - 69,New,4,597,4,4,142,149,597
11592,AW00022591,Jon Becker,50 - 59,New,4,567,4,4,142,142,567
13623,AW00024622,Blake Hall,Above 70,New,4,96,4,4,142,24,96
6054,AW00017053,Deanna Raman,50 - 59,Regular,4,124,4,4,138,31,31
15267,AW00026266,Brent Gao,60 - 69,New,4,93,4,4,142,23,93
11074,AW00022073,Timothy Sanders,50 - 59,New,4,74,4,4,142,19,74
3137,AW00014136,Louis She,Above 70,New,4,72,4,4,142,18,72
6119,AW00017118,Sara Blue,40 - 49,New,4,563,4,4,142,141,563
2524,AW00013523,Adrienne Ruiz,40 - 49,New,4,67,4,4,141,17,67
16285,AW00027284,Danielle Bailey,50 - 59,New,4,123,4,4,142,31,123
5841,AW00016840,Xavier Torres,50 - 59,New,4,177,4,4,141,44,177
6235,AW00017234,Anna Jenkins,40 - 49,Regular,4,91,4,4,135,23,13
4120,AW00015119,Johnny Tang,60 - 69,Regular,4,69,4,4,135,17,10
10208,AW00021207,Vincent Li,50 - 59,New,4,124,4,4,142,31,124
15904,AW00026903,Rafael Luo,50 - 59,New,4,800,4,4,142,200,800
971,AW00011970,Bailey Collins,40 - 49,Regular,4,110,4,3,138,28,28
15691,AW00026690,Alexia Bennett,50 - 59,New,4,133,4,4,142,33,133
11077,AW00022076,Nelson Vazquez,50 - 59,New,4,66,4,4,142,17,66
11540,AW00022539,Randall Sanz,40 - 49,New,4,99,4,4,142,25,99
2367,AW00013366,Austin Davis,60 - 69,Regular,4,4749,4,4,140,1187,2375
6301,AW00017300,Ivan Sai,40 - 49,New,4,94,4,4,141,24,94
12185,AW00023184,Hailey Carter,40 - 49,New,4,45,4,4,142,11,45
17485,AW00028484,Harold Raman,40 - 49,New,4,778,4,4,142,195,778
10953,AW00021952,Latasha Vazquez,50 - 59,New,4,99,4,4,142,25,99
9458,AW00020457,Alexandra Morris,40 - 49,New,4,74,4,4,142,19,74
3297,AW00014296,Benjamin Russell,60 - 69,New,4,46,4,4,142,12,46
11133,AW00022132,Rachael Mehta,Above 70,New,4,563,4,4,142,141,563
888,AW00011887,Joseph White,60 - 69,New,4,83,4,4,141,21,83
5684,AW00016683,Christy Rai,50 - 59,Regular,4,70,4,4,139,18,23
284,AW00011283,Arturo Lal,50 - 59,Regular,4,44,4,3,139,11,15
2397,AW00013396,David Kumar,60 - 69,New,4,2362,4,4,142,591,2362
1849,AW00012848,Brittney Lu,50 - 59,New,4,74,4,4,142,19,74
8166,AW00019165,Miranda Russell,50 - 59,New,4,634,4,4,142,159,634
14392,AW00025391,Morgan Murphy,50 - 59,New,4,1257,4,4,142,314,1257
11317,AW00022316,Deanna Sara,40 - 49,New,4,618,4,4,142,155,618
13184,AW00024183,Ruth Perez,50 - 59,New,4,2462,4,4,142,616,2462
1730,AW00012729,Jose Perry,40 - 49,Regular,4,45,4,4,139,11,15
14019,AW00025018,Lucas Robinson,40 - 49,New,4,198,4,4,142,50,198
10189,AW00021188,Clifford Sanchez,50 - 59,New,4,124,4,4,142,31,124
11232,AW00022231,Grace Brooks,60 - 69,New,4,609,4,4,142,152,609
16761,AW00027760,Latasha Bradley,40 - 49,New,4,1169,4,4,142,292,1169
675,AW00011674,Morgan Rogers,50 - 59,Regular,4,96,4,4,139,24,32
717,AW00011716,Evan Kelly,50 - 59,Regular,4,96,4,4,134,24,12
11396,AW00022395,Jermaine Patel,Above 70,New,4,571,4,4,142,143,571
4207,AW00015206,Maurice Andersen,50 - 59,Regular,4,99,4,4,137,25,20
6704,AW00017703,Pamela Fernandez,50 - 59,New,4,79,4,4,142,20,79
18056,AW00029055,Monica Sai,Above 70,New,4,765,4,4,142,191,765
912,AW00011911,Rachael Kapoor,50 - 59,Regular,4,62,4,4,135,16,10
12937,AW00023936,Monique Vazquez,40 - 49,New,4,124,4,4,141,31,124
9462,AW00020461,Mackenzie Nelson,50 - 59,New,4,2492,4,4,141,623,2492
14405,AW00025404,Jos Lopez,50 - 59,New,4,2433,4,4,141,608,2433
7460,AW00018459,Toni Sai,40 - 49,New,4,589,4,4,141,147,589
12174,AW00023173,Nathan Rodriguez,40 - 49,New,4,589,4,4,141,147,589
1294,AW00012293,Tammy Garcia,Above 70,Regular,4,86,4,4,137,22,22
8697,AW00019696,Adam Patterson,50 - 59,New,4,597,4,4,141,149,597
9909,AW00020908,Wyatt Foster,50 - 59,New,4,79,4,4,141,20,79
14404,AW00025403,Jasmine Clark,50 - 59,New,4,1284,4,4,141,321,1284
14736,AW00025735,Suzanne Wu,50 - 59,New,4,2407,4,4,141,602,2407
4584,AW00015583,Lindsey Xu,50 - 59,Regular,4,66,4,4,137,17,17
7188,AW00018187,Dennis Gao,Above 70,New,4,45,4,4,141,11,45
1764,AW00012763,Chloe Russell,50 - 59,New,4,590,4,4,141,148,590
9112,AW00020111,Brittney Zhu,60 - 69,New,4,1169,4,4,141,292,1169
150,AW00011149,Theodore Gill,Above 70,Regular,4,41,4,4,136,10,8
8691,AW00019690,Robert White,Above 70,New,4,572,4,4,141,143,572
868,AW00011867,Nathaniel James,50 - 59,Regular,4,83,4,4,137,21,21
11629,AW00022628,Marshall Lu,50 - 59,New,4,563,4,4,141,141,563
14737,AW00025736,Darrell Stone,40 - 49,New,4,2453,4,4,141,613,2453
17418,AW00028417,Ashlee Lal,50 - 59,New,4,2426,4,4,141,607,2426
4238,AW00015237,Devon Lal,40 - 49,Regular,4,66,4,4,137,17,17
9729,AW00020728,Cedric Chande,40 - 49,New,4,709,4,4,141,177,709
9466,AW00020465,Isabel Henderson,50 - 59,New,4,2515,4,4,141,629,2515
11291,AW00022290,Jocelyn Jenkins,40 - 49,New,4,600,4,4,141,150,600
14407,AW00025406,Casey Andersen,50 - 59,New,4,2433,4,4,141,608,2433
14424,AW00025423,Jake Zhou,40 - 49,New,4,2478,4,4,141,620,2478
15939,AW00026938,Maurice Shen,60 - 69,New,4,722,4,4,141,181,722
12201,AW00023200,Grace Rodriguez,50 - 59,New,4,92,4,4,141,23,92
13754,AW00024753,Eduardo Jenkins,60 - 69,New,4,791,4,4,141,198,791
14415,AW00025414,Grace Bailey,40 - 49,New,4,2453,4,4,141,613,2453
5344,AW00016343,Joel Malhotra,50 - 59,Regular,4,58,4,4,137,15,15
3676,AW00014675,Brandi Gomez,50 - 59,Regular,4,238,4,4,134,60,34
11271,AW00022270,Antonio Gonzales,50 - 59,New,4,609,4,4,141,152,609
11610,AW00022609,Clarence Cai,40 - 49,New,4,609,4,4,141,152,609
10702,AW00021701,Abigail Sanders,60 - 69,New,4,78,4,4,141,20,78
12388,AW00023387,Xavier Perry,60 - 69,New,4,94,4,4,141,24,94
10791,AW00021790,James Diaz,Above 70,New,4,74,4,4,141,19,74
5572,AW00016571,Audrey Torres,60 - 69,Regular,4,53,4,4,135,13,9
9463,AW00020462,Haley Mitchell,50 - 59,New,4,2512,4,4,141,628,2512
2474,AW00013473,Logan Hill,60 - 69,New,4,2319,4,4,141,580,2319
2085,AW00013084,Luis Hughes,40 - 49,New,4,1799,4,4,141,450,1799
3177,AW00014176,Mindy Rai,Above 70,New,4,122,4,4,141,31,122
13027,AW00024026,Jill Serrano,40 - 49,New,4,1213,4,4,141,303,1213
9598,AW00020597,Carly Beck,Above 70,New,4,120,4,4,141,30,120
13499,AW00024498,Angela Washington,40 - 49,New,4,2407,4,4,141,602,2407
12156,AW00023155,Victoria Hall,40 - 49,New,4,609,4,4,141,152,609
1837,AW00012836,Rodney Munoz,50 - 59,Regular,4,68,4,4,136,17,14
6060,AW00017059,Louis Chen,40 - 49,Regular,4,124,4,4,135,31,21
8598,AW00019597,Jay Martin,40 - 49,Regular,4,59,4,4,135,15,10
10581,AW00021580,Mariah Ward,50 - 59,New,4,45,4,4,141,11,45
4637,AW00015636,David White,50 - 59,New,4,79,4,4,141,20,79
5464,AW00016463,Anna Murphy,40 - 49,New,4,60,4,4,141,15,60
14416,AW00025415,Aaron Evans,50 - 59,New,4,2433,4,4,141,608,2433
17756,AW00028755,Raymond Gonzalez,40 - 49,New,4,2407,4,4,141,602,2407
4239,AW00015238,Jonathon Alonso,50 - 59,Regular,4,99,4,4,137,25,25
729,AW00011728,Logan White,60 - 69,Regular,4,110,4,4,136,28,22
15106,AW00026105,Morgan Gonzales,40 - 49,New,4,40,4,4,141,10,40
14811,AW00025810,Jimmy Sanz,Below 40,New,4,114,4,4,141,29,114
9206,AW00020205,Bryce Cox,60 - 69,New,4,1184,4,4,141,296,1184
13583,AW00024582,Marie Sai,60 - 69,New,4,2466,4,4,141,617,2466
9373,AW00020372,Kaitlyn Edwards,60 - 69,New,4,1184,4,4,141,296,1184
10316,AW00021315,Audrey Sanz,Above 70,New,4,1189,4,4,141,297,1189
15877,AW00026876,Holly Lopez,40 - 49,New,4,589,4,4,141,147,589
13199,AW00024198,Chelsea Madan,40 - 49,New,4,2433,4,4,141,608,2433
6288,AW00017287,Billy Suarez,40 - 49,Regular,4,95,4,4,138,24,32
9233,AW00020232,Franklin Chande,50 - 59,New,4,92,4,4,141,23,92
11752,AW00022751,Samuel Rodriguez,Above 70,New,4,134,4,4,141,34,134
4855,AW00015854,Miranda Wood,50 - 59,New,4,42,4,4,141,11,42
6125,AW00017124,Kaitlin Madan,60 - 69,New,4,563,4,4,141,141,563
4612,AW00015611,Michele Patel,40 - 49,New,4,54,4,4,141,14,54
14958,AW00025957,Stephanie Washington,40 - 49,New,4,89,4,4,141,22,89
9088,AW00020087,Seth Gray,60 - 69,Regular,4,113,4,4,134,28,16
18035,AW00029034,Jonathan Patterson,60 - 69,New,4,190,4,4,141,48,190
14161,AW00025160,Mackenzie Stewart,40 - 49,New,4,47,4,4,141,12,47
5461,AW00016460,Jodi Xu,40 - 49,Regular,4,47,4,4,136,12,9
6155,AW00017154,Geoffrey Martinez,Above 70,New,4,1765,4,4,141,441,1765
435,AW00011434,Andre Lopez,60 - 69,New,4,70,4,4,140,18,70
8660,AW00019659,Wyatt Robinson,50 - 59,New,4,557,4,4,141,139,557
11298,AW00022297,Jasmine Garcia,50 - 59,New,4,600,4,4,141,150,600
6803,AW00017802,Erick Arun,50 - 59,New,4,87,4,4,141,22,87
14406,AW00025405,Brandon Wagner,50 - 59,New,4,2433,4,4,141,608,2433
6124,AW00017123,Pedro Romero,60 - 69,New,4,563,4,4,141,141,563
17524,AW00028523,Charles James,40 - 49,New,4,2433,4,4,141,608,2433
1200,AW00012199,Christina Richardson,60 - 69,Regular,4,195,4,4,136,49,39
4722,AW00015721,Cara Guo,40 - 49,Regular,4,119,4,4,137,30,30
